item_id,unit_type,query_id,arm,unit_index,question,text,source_span_text,atomic,self_contained,verifiable,unresolved_pronoun,span_aligned,rewrite_faithful,fact_coverage,fact_coverage_notes,error_type,notes
item-000247,a2_case,-3228483207040151533,old_new,1,What bodies of water surround cabo san lucas?,The Pacific Ocean and the Gulf of California surround Cabo San Lucas. [2][3],- Cabo San Lucas is located between the Pacific Ocean and the Gulf of California.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000543,a2_claim,4150448921344430432,old_old,2,Who were the original twins in everybody loves raymond?,Matthew and Gregory were later renamed to Geoffrey and Michael for the show's on-screen presentation.,They were later renamed to Geoffrey and Michael on screen,1,1,NA,NA,1,1,NA,,,
item-000098,a2_claim,-9141149438582194391,new_new,2,Who has scored the highest number of runs in test cricket?,"The same evidence [2] notes that this player was the first Indian to surpass 30,000 international runs.",[2] specifically mentions this player as the first Indian to achieve this feat.,NA,1,NA,NA,0,0,NA,,meta_nonclaim;span_misaligned;meaning_changed,
item-000157,a2_case,8686216144939155905,new_old,1,What is the name of the time zone for london?,The time zone for London is Europe/London [2].,- London uses the time zone identifier Europe/London.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000397,a1_sentence,4183252176965080529,old,2,When does the new independence day come out?,"It was originally scheduled for July 2016 but was rescheduled multiple times, with the final release date announced as June 24, 2016 [1].",,0,0,1,1,NA,NA,NA,,multi_fact;unresolved_reference,
item-000335,a2_claim,-3904805932335139116,old_new,1,What was the daughter's name on the jetsons?,The name 'Judy' is mentioned in sources labeled 2 and 4.,Judy [2][4],NA,1,NA,NA,1,1,NA,,meta_nonclaim,
item-000571,a1_sentence,2469112227919120438,old,4,The creation of the senate was based on the?,[1],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000472,a2_claim,7797208395147217894,new_new,1,When did west germany win the world cup?,West Germany achieved victory in the 1954 World Cup.,West Germany won the World Cup in 1954 [2],1,1,NA,NA,1,1,NA,,,
item-000308,a2_claim,16881061444712536,old_old,1,Where does the amazon river start and finish?,"The Amazon River's headwaters are located in the Cordillera Rumi Cruz, at the Mantaro River in Peru.",The Amazon River starts at its headwaters in the Cordillera Rumi Cruz at the headwaters of the Mantaro River in Peru,1,1,NA,NA,1,1,NA,,,
item-000024,a2_claim,-7824075627194227170,old_new,1,When was the commission fir sc/st established?,The National Commission for Scheduled Castes and Scheduled Tribes was initially established in August 1978.,The commission for SC/ST was first established in August 1978,1,1,NA,NA,1,1,NA,,,
item-000389,a2_claim,-6702031255040326279,old_new,2,Which of the animal is a carrier of h1n1?,"Dogs, ferrets, swine (such as turkeys), and a cheetah have been reported to carry the H1N1 virus.","Additionally, dogs, ferrets, swine (including turkeys), and a cheetah have also been reported to carry the H1N1 virus [1].",1,1,NA,NA,1,1,NA,,,
item-000036,a2_claim,-4649654703638364295,old_new,1,Who made it through the divisional finals world of dance?,"The Lab, Les Twins, Kinjaz, and Keone & Mari participated in the divisional finals of World of Dance.","The Lab, Les Twins, Kinjaz, and Keone & Mari made it through the divisional finals of World of Dance [3].",1,1,NA,NA,1,1,NA,,,
item-000569,a1_sentence,2469112227919120438,old,2,The creation of the senate was based on the?,"This requirement arose from the refusal of small states to endorse the US Constitution unless they received equal representation, which led to the Senate's establishment to ensure this balance [1].",,0,0,1,1,NA,NA,NA,,multi_fact;unresolved_reference,
item-000236,a2_case,6962706727076805207,old_new,1,What kind of car in to catch a thief?,"The kind of car used to catch a thief is called a bait car, also referred to as a decoy car, hot car, or trap car. These vehicles are specifically modified with audio/video surveillance technology and can be remotely monitored and controlled by law enforcement. They may include GPS tracking and a ""kill switch"" that allows police to remotely disable the engine and lock the doors, preventing the thief from escaping. [1][3]","- A bait car is a type of vehicle used in anti-theft operations, known by several names including decoy car, hot car, and trap car.
- Bait cars are equipped with audio and video surveillance technology for remote monitoring by law enforcement.
- Some bait cars feature GPS tracking and a kill switch mechanism to remotely disable the vehicle and lock its doors.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000204,a2_claim,6514531923811923780,old_new,2,When does disney's food and wine festival end?,"The Disney's Food and Wine Festival also concluded on November 12, 2018.","and also ends on November 12th, 2018",1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000163,a1_sentence,-7699606393193219666,new,1,Who played cowboy curtis on pee wee herman?,"Kevin Bacon played Cowboy Curtis on Pee‑Wee Herman's CBS children's television show ""Pee‑wee's Playhouse.",,1,1,1,0,NA,NA,NA,,,
item-000020,a2_claim,-7824075627194227170,old_old,1,When was the commission fir sc/st established?,The National Commission for Scheduled Castes and Scheduled Tribes was initially established in August 1978.,The commission for SC/ST was first established in August 1978,1,1,NA,NA,1,1,NA,,,
item-000504,a2_case,-3279585462082900736,new_old,1,Who gets fired on grey's anatomy season 6?,Katherine Heigl gets fired on Grey's Anatomy season 6 [2].,"- Katherine Heigl's character, Dr. Izzie Stevens, is written out of Grey's Anatomy in season 6.",NA,NA,NA,NA,NA,NA,partial,"lost fact description ""Katherine Heigl gets fired on Grey's Anatomy season 6""",fact_omission,
item-000180,a1_sentence,6619094979746662600,old,2,Who wrote brown eyes by destiny's child?,"[None of the provided evidence mentions Destiny's Child or the composition of ""Brown Eyes"" by that group.",,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000329,a2_case,-4873786835306543030,new_old,1,Who is the chief minister of m. p?,Captain Amarinder Singh is the Chief Minister of Punjab [1].,- Captain Amarinder Singh holds the office of Chief Minister for the state of Punjab.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000105,a2_claim,-99543908387769967,old_old,2,Who does sansa marry on game of thrones?,Sansa Stark was initially arranged to marry Willas Tyrell.,"However, there are multiple marriages mentioned in the evidence: she is initially set to marry Willas Tyrell [1], then later marries Ramsay Bolton [4], and finally agrees to marry Tyrion Lannister [5].",1,1,NA,NA,1,1,NA,,,
item-000629,a2_claim,-4995398567532229571,old_old,1,When did ragtime flourished in the united states?,"Ragtime became popular in the United States in the late 19th century, around the 1890s.","Ragtime flourished in the United States during the latter part of the 19th century, particularly in the 1890s [1][3].",1,1,NA,NA,1,1,NA,,,
item-000148,a2_claim,-5116644172939113883,new_new,1,Who raps in the gorillaz song clint eastwood?,"Del the Funky Homosapien performed the rap verses for the Gorillaz song ""Clint Eastwood"".","Del the Funky Homosapien raps the verses in the Gorillaz song ""Clint Eastwood""",1,1,NA,NA,1,1,NA,,,
item-000516,a2_claim,3643093465010420057,new_new,2,What city in texas has the highest elevation?,Del Rio has an elevation of 1425 feet above sea level.,1425 feet above sea level [4],1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000126,a2_claim,7150599999316106461,new_old,1,Who was the first singing brothers in the hall of fame?,The Mills Brothers were the inaugural recipients of the Vocal Group Hall of Fame induction.,The Mills Brothers were the first singing group inducted into the Vocal Group Hall of Fame,1,1,NA,NA,1,1,NA,,,
item-000396,a1_sentence,4183252176965080529,old,1,When does the new independence day come out?,"The new Independence Day, ""Independence Day: Resurgence,"" was released on June 24, 2016 [2].",,1,1,1,0,NA,NA,NA,,,
item-000183,a2_case,6619094979746662600,old_new,1,Who wrote brown eyes by destiny's child?,"I don't know. [None of the provided evidence mentions Destiny's Child or the composition of ""Brown Eyes"" by that group.]",,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000605,a2_claim,-1062522255440685408,old_new,1,When did the first generation kindle fire come out?,The first generation Kindle Fire was launched in November 2011.,The first generation Kindle Fire was released in November 2011,1,1,NA,NA,1,1,NA,,,
item-000628,a1_sentence,-4995398567532229571,old,3,When did ragtime flourished in the united states?,"So the answer is: Ragtime flourished in the United States in the late 19th century, around the 1890s [1][3].",,1,1,1,0,NA,NA,NA,,,
item-000566,a2_claim,6776234528515962047,new_new,1,Who is the most run in cricket history?,Sachin Tendulkar is recognized as the most run scorer in cricket history.,The evidence indicates that the most run scorer in cricket history is Sachin Tendulkar,1,1,NA,NA,1,1,NA,,,
item-000511,a1_sentence,3643093465010420057,new,2,What city in texas has the highest elevation?,1425 feet above sea level [4],,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000111,a1_sentence,-99543908387769967,new,1,Who does sansa marry on game of thrones?,Sansa Stark marries Ramsay Bolton on Game of Thrones [4].,,1,1,1,0,NA,NA,NA,,,
item-000570,a1_sentence,2469112227919120438,old,3,The creation of the senate was based on the?,"Additionally, the Senate was originally conceived as a body to oversee judicial, financial, and administrative affairs during the monarch's absence, later becoming permanent (evidence [3]).",,1,1,1,0,NA,NA,NA,,,
item-000422,a1_sentence,7494804303418493420,old,1,Movie with the song sunshine on my shoulders?,"The movie with the song ""Sunshine on My Shoulders"" is titled ""Sunshine,"" which aired on NBC in 1973.",,1,1,1,0,NA,NA,NA,,,
item-000351,a2_case,-5333049627570569397,new_new,1,When did the song can't touch this come out?,"The song ""U Can't Touch This"" came out on February 12, 1990 [3][4].","- ""U Can't Touch This"" was released on February 12, 1990.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000218,a1_sentence,743600309736467122,new,1,When was on the revolutions of the heavenly spheres published?,"""On the Revolutions of the Heavenly Spheres"" was published in 1543 [1][4].",,1,1,1,0,NA,NA,NA,,,
item-000133,a2_claim,87005427005915954,old_new,1,When was the last time galway won the hurling all ireland?,Galway achieved its most recent Hurling All Ireland victory in 1987.,The last time Galway won the Hurling All Ireland was in 1987,1,1,NA,NA,1,1,NA,,,
item-000150,a1_sentence,8686216144939155905,old,1,What is the name of the time zone for london?,The name of the time zone for London is Europe/London [2].,,1,1,1,0,NA,NA,NA,,,
item-000161,a2_case,-7699606393193219666,old_old,1,Who played cowboy curtis on pee wee herman?,Kevin Bacon [1],,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000386,a2_claim,-6702031255040326279,old_old,2,Which of the animal is a carrier of h1n1?,"Dogs, ferrets, swine (such as turkeys), and a cheetah have been reported to carry the H1N1 virus.","Additionally, dogs, ferrets, swine (including turkeys), and a cheetah have also been reported to carry the H1N1 virus [1].",1,1,NA,NA,1,1,NA,,,
item-000033,a1_sentence,-4649654703638364295,old,1,Who made it through the divisional finals world of dance?,"The Lab, Les Twins, Kinjaz, and Keone & Mari made it through the divisional finals of World of Dance [3].",,1,1,1,0,NA,NA,NA,,,
item-000304,a2_case,-5036947181661390825,new_new,1,When was the vietnam veterans war memorial built?,"The Vietnam Veterans Memorial was constructed from March 16, 1982, to late October 1982 [2].","- The Vietnam Veterans Memorial was built between March 16, 1982, and late October 1982.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000213,a2_claim,743600309736467122,old_old,2,When was on the revolutions of the heavenly spheres published?,The work was published in the year 1543.,published in 1543,1,0,NA,NA,0,0,NA,,unresolved_reference;span_misaligned;meaning_changed,
item-000229,a2_claim,6962706727076805207,old_old,1,What kind of car in to catch a thief?,"A bait car is a type of vehicle used in anti-theft operations, known by several names including decoy car, hot car, and trap car.","The kind of car used to catch a thief is called a bait car, also referred to as a decoy car, hot car, or trap car.",0,1,NA,NA,1,1,NA,,multi_fact,
item-000486,a2_case,2221044921312683785,new_new,1,When did the apple tv 4k come out?,"The 5th generation Apple TV, named Apple TV 4K, was announced on September 12, 2017 [2].","- The Apple TV 4K model was officially announced by Apple on September 12, 2017.",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""The 5th generation Apple TV""",fact_omission,
item-000554,a1_sentence,6776234528515962047,old,2,Who is the most run in cricket history?,"This person is also noted as the only player to score more than 30,000 runs in all forms of international cricket.",,1,0,1,1,NA,NA,NA,,unresolved_reference,
item-000159,a2_case,8686216144939155905,new_new,1,What is the name of the time zone for london?,The time zone for London is Europe/London [2].,- London uses the time zone identifier Europe/London.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000343,a2_claim,-5333049627570569397,old_old,1,When did the song can't touch this come out?,"""U Can't Touch This"" was released on February 12, 1990.","The song ""U Can't Touch This"" came out on February 12, 1990",1,1,NA,NA,1,1,NA,,,
item-000328,a2_claim,-4873786835306543030,new_old,1,Who is the chief minister of m. p?,Captain Amarinder Singh holds the office of Chief Minister for the state of Punjab.,Captain Amarinder Singh is the Chief Minister of Punjab,1,1,NA,NA,1,1,NA,,,
item-000006,a1_sentence,-5942352520455511076,new,1,Where can adipose tissue be found in the body?,"Adipose tissue is located beneath the skin (subcutaneous fat) [1][4], around internal organs (visceral fat) [1][3], in bone marrow (yellow bone marrow) [1], intermuscularly [1], and in the breast tissue [1].",,1,1,1,0,NA,NA,NA,,,
item-000037,a2_case,-4649654703638364295,old_new,1,Who made it through the divisional finals world of dance?,"The Lab, Les Twins, Kinjaz, and Keone & Mari made it through the divisional finals of World of Dance [3].","- The Lab, Les Twins, Kinjaz, and Keone & Mari participated in the divisional finals of World of Dance.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000577,a2_case,2469112227919120438,old_old,1,The creation of the senate was based on the?,"The creation of the U.S. Senate was based on the need for equal suffrage for small states in the national legislature, as mentioned in evidence [1]. This requirement arose from the refusal of small states to endorse the US Constitution unless they received equal representation, which led to the Senate's establishment to ensure this balance [1]. Additionally, the Senate was originally conceived as a body to oversee judicial, financial, and administrative affairs during the monarch's absence, later becoming permanent (evidence [3]). [1]","- The U.S. Senate was established to provide equal representation for small states in the national legislature.
- Small states refused to ratify the US Constitution without guaranteed equal representation, which led to the creation of the Senate.
- The Senate was created to ensure equal representation for small states.
- The original purpose of the Senate was to oversee judicial, financial, and administrative affairs when the monarch was not present.
- The Senate's role evolved from temporary oversight to a permanent body.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000482,a1_sentence,2221044921312683785,new,1,When did the apple tv 4k come out?,"The 5th generation Apple TV, named Apple TV 4K, was announced on September 12, 2017 [2].",,1,1,1,0,NA,NA,NA,,,
item-000080,a1_sentence,-9141149438582194391,old,2,Who has scored the highest number of runs in test cricket?,"He is also the only player to have scored more than 30,000 runs in all forms of international cricket (Tests, ODIs, and Twenty20s).",,1,0,1,1,NA,NA,NA,,unresolved_reference,
item-000276,a2_case,4474597907223412132,new_new,1,Who were the two astronauts who stayed a year on the iss?,Scott Kelly and Mikhail Korniyenko were the two astronauts who stayed a year on the ISS [2].,- Scott Kelly and Mikhail Korniyenko were the two astronauts who spent a year on the International Space Station.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000309,a2_claim,16881061444712536,old_old,2,Where does the amazon river start and finish?,The Amazon River ends at the Atlantic Ocean.,It finishes at the Atlantic Ocean,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000418,a2_claim,-4456614433280196572,new_old,1,What season does meredith and derek get married in grey's anatomy?,Meredith and Derek are married in the fifth season of the show.,Meredith and Derek get married in season five [3].,1,1,NA,NA,1,1,NA,,,
item-000125,a1_sentence,7150599999316106461,new,1,Who was the first singing brothers in the hall of fame?,The Mills Brothers were the first singing group inducted into the Vocal Group Hall of Fame [2].,,1,1,1,0,NA,NA,NA,,,
item-000319,a2_claim,16881061444712536,new_new,1,Where does the amazon river start and finish?,The Amazon River originates at the headwaters of the Cordillera Rumi Cruz mountain range located in Peru.,The Amazon River starts at the headwaters of the Cordillera Rumi Cruz in Peru,1,1,NA,NA,1,1,NA,,,
item-000625,a2_case,-3344541168958463110,new_new,1,Who fought with an angel in the bible?,Jacob fought with an angel in the Bible [1][4].,- Jacob engaged in a physical confrontation with an angel in the Bible.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000004,a2_case,-5942352520455511076,old_old,1,Where can adipose tissue be found in the body?,"Adipose tissue can be found beneath the skin (subcutaneous fat) [1][3], around internal organs (visceral fat) [1][3], in bone marrow (yellow bone marrow) [1], intermuscularly [1], and in the breast tissue [1]. It is also located behind the eyeball, kidney, omenta, mesentry, in elephant and whale blubber, and the hump of a camel [2]. [1][2][3]",,NA,NA,NA,NA,NA,NA,none,all the facts in a1 were lost,fact_omission,
item-000095,a2_claim,-9141149438582194391,new_old,2,Who has scored the highest number of runs in test cricket?,"The same evidence [2] notes that this player was the first Indian to surpass 30,000 international runs.",[2] specifically mentions this player as the first Indian to achieve this feat.,NA,1,NA,NA,0,0,NA,,meta_nonclaim;span_misaligned;meaning_changed,
item-000352,a1_sentence,-62521546794442829,old,1,For whom was the battle of king's mountain a victory?,The battle of King's Mountain was a victory for the Patriots [1][2][3][4].,,1,1,1,0,NA,NA,NA,,,
item-000599,a2_case,-728189424752983312,new_old,1,Where did the term bye felicia come from?,"The term ""Bye, Felicia"" originated from a scene in the American stoner buddy crime comedy film ""Friday"" (1995) [1].","- The phrase ""Bye, Felicia"" was first used in the 1995 film Friday.",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""American stoner buddy crime comedy film""",fact_omission,
item-000551,a2_claim,4150448921344430432,new_new,1,Who were the original twins in everybody loves raymond?,Matthew and Gregory were the original twin actors in the television show Everybody Loves Raymond.,The original twins in Everybody Loves Raymond were Matthew and Gregory,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000609,a2_case,-1062522255440685408,new_old,1,When did the first generation kindle fire come out?,The first generation Kindle Fire was first released in November 2011 [1].,- The first generation Kindle Fire was launched in November 2011.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000071,a2_claim,-4286108617234818000,new_old,1,When does the new super troopers movie come out?,Super Troopers 2 is a film title.,Super Troopers 2,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000172,a2_claim,1763163294931046731,old_new,1,Who played violet rutherford on leave it to beaver?,Veronica Cartwright portrayed the character Violet Rutherford in the television series Leave It to Beaver.,Veronica Cartwright played Violet Rutherford on Leave It to Beaver,1,1,NA,NA,1,1,NA,,,
item-000601,a2_case,-728189424752983312,new_new,1,Where did the term bye felicia come from?,"The term ""Bye, Felicia"" originated from a scene in the American stoner buddy crime comedy film ""Friday"" (1995) [1].","- The phrase ""Bye, Felicia"" was first used in the 1995 film Friday.",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""American stoner buddy crime comedy film""",fact_omission,
item-000115,a2_case,-99543908387769967,new_new,1,Who does sansa marry on game of thrones?,Sansa Stark marries Ramsay Bolton on Game of Thrones [4].,- Sansa Stark is married to Ramsay Bolton in the television series Game of Thrones.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000169,a1_sentence,1763163294931046731,old,1,Who played violet rutherford on leave it to beaver?,Veronica Cartwright played Violet Rutherford on Leave It to Beaver [2].,,1,1,1,0,NA,NA,NA,,,
item-000198,a2_case,-2585133819352441604,new_new,1,Name of first episode of this is us?,"The first episode of This Is Us is called ""Remember"" [3].",- The title of the first episode of the TV series This Is Us is Remember.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000303,a2_claim,-5036947181661390825,new_new,1,When was the vietnam veterans war memorial built?,"The Vietnam Veterans Memorial was built between March 16, 1982, and late October 1982.","The Vietnam Veterans Memorial was constructed from March 16, 1982, to late October 1982",1,1,NA,NA,1,1,NA,,,
item-000187,a2_case,6619094979746662600,new_new,1,Who wrote brown eyes by destiny's child?,I don't know. [5],,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000350,a2_claim,-5333049627570569397,new_new,1,When did the song can't touch this come out?,"""U Can't Touch This"" was released on February 12, 1990.","The song ""U Can't Touch This"" came out on February 12, 1990",1,1,NA,NA,1,1,NA,,,
item-000368,a1_sentence,-447198893588059167,new,1,Who played the father in leave it to beaver?,"Hugh Beaumont played the father, Ward Cleaver, in ""Leave It to Beaver"" [4].",,1,1,1,0,NA,NA,NA,,,
item-000040,a2_case,-4649654703638364295,new_old,1,Who made it through the divisional finals world of dance?,The Lab made it through the divisional finals of World of Dance [3].,- The Lab team participated in and advanced to the divisional finals stage of the World of Dance competition.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000044,a1_sentence,-5842265707961388968,old,2,Who beat villanova last year in the ncaa tournament?,"The evidence [5] states that ""Villanova blew out Miami by a score of 92–69.",,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000217,a2_case,743600309736467122,old_new,1,When was on the revolutions of the heavenly spheres published?,"""On the Revolutions of the Heavenly Spheres"" was published in 1543 [1][5].","- The title of the work is 'On the Revolutions of the Heavenly Spheres'.
- The work was published in the year 1543.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000509,a2_case,3643093465010420057,old_new,1,What city in texas has the highest elevation?,I don't know [1],,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000244,a2_claim,-3228483207040151533,old_old,1,What bodies of water surround cabo san lucas?,Cabo San Lucas is located between the Pacific Ocean and the Gulf of California.,The Pacific Ocean and the Gulf of California surround Cabo San Lucas.,1,1,NA,NA,1,1,NA,,,
item-000141,a2_claim,-5116644172939113883,old_old,1,Who raps in the gorillaz song clint eastwood?,"Del the Funky Homosapien performed the rap verses for the Gorillaz song ""Clint Eastwood"".","Del the Funky Homosapien raps the verses in the Gorillaz song ""Clint Eastwood""",1,1,NA,NA,1,1,NA,,,
item-000533,a2_claim,-8286966211355378010,new_old,3,What is the objective of tour de france?,The Tour de France spans a total of 23 days.,over 23 days,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000384,a1_sentence,-6702031255040326279,old,2,Which of the animal is a carrier of h1n1?,"Additionally, dogs, ferrets, swine (including turkeys), and a cheetah have also been reported to carry the H1N1 virus [1].",,1,1,1,0,NA,NA,NA,,,
item-000594,a2_claim,-728189424752983312,old_new,1,Where did the term bye felicia come from?,"The phrase ""Bye, Felicia"" originated in the 1995 film ""Friday"".","The term ""Bye, Felicia"" came from a scene in the American stoner buddy crime comedy film ""Friday"" (1995)",1,1,NA,NA,1,1,NA,,,
item-000360,a2_claim,-62521546794442829,new_new,1,For whom was the battle of king's mountain a victory?,The Patriots won the Battle of King's Mountain.,The battle of King's Mountain was a victory for the Patriots,1,1,NA,NA,1,1,NA,,,
item-000258,a2_claim,732619765350082410,old_new,1,When did toronto host the mlb all-star game?,"The 1991 Major League Baseball All-Star Game was held at SkyDome in Toronto on July 9, 1991.","Toronto hosted the MLB All-Star Game on July 9, 1991",1,1,NA,NA,1,1,NA,,,
item-000424,a2_case,7494804303418493420,old_old,1,Movie with the song sunshine on my shoulders?,"The movie with the song ""Sunshine on My Shoulders"" is titled ""Sunshine,"" which aired on NBC in 1973. [1]",,NA,NA,NA,NA,NA,NA,none,all the facts in a1 were lost,fact_omission,
item-000164,a1_sentence,-7699606393193219666,new,2,Who played cowboy curtis on pee wee herman?,""" [2]",,NA,0,0,0,NA,NA,NA,,citation_only,
item-000590,a1_sentence,-728189424752983312,old,2,Where did the term bye felicia come from?,"It was originally used in that film and is attributed to Ice Cube, who starred in and co-wrote the script [1].",,0,0,1,1,NA,NA,NA,,multi_fact;unresolved_reference,
item-000456,a1_sentence,7797208395147217894,old,3,When did west germany win the world cup?,[2],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000510,a1_sentence,3643093465010420057,new,1,What city in texas has the highest elevation?,The city in Texas with the highest elevation is Del Rio [3].,,1,1,1,0,NA,NA,NA,,,
item-000146,a2_claim,-5116644172939113883,new_old,1,Who raps in the gorillaz song clint eastwood?,"Del the Funky Homosapien performed the rap verses for the Gorillaz song ""Clint Eastwood"".","Del the Funky Homosapien raps the verses in the Gorillaz song ""Clint Eastwood""",1,1,NA,NA,1,1,NA,,,
item-000634,a2_case,-4995398567532229571,old_new,1,When did ragtime flourished in the united states?,"Ragtime flourished in the United States during the latter part of the 19th century, particularly in the 1890s [1][3]. The evidence indicates that more sophisticated African‑American styles, including ragtime, became popular around this time, and by the start of the 20th century it was widely popular throughout North America [3]. 

So the answer is: Ragtime flourished in the United States in the late 19th century, around the 1890s [1][3].","- Ragtime became popular in the United States in the late 19th century, around the 1890s.
- By the start of the 20th century, ragtime was widely popular throughout North America.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000045,a1_sentence,-5842265707961388968,old,3,Who beat villanova last year in the ncaa tournament?,"In the South regional Final, with Villanova leading 62–59, Mikal Bridges made a steal before Frank Mason III could shoot a potential game-tying three-pointer, and Jalen Brunson made the ensuing free throws and Villanova beat the #1-overall seed Kansas 64–59 to advance to"".",,0,1,1,0,NA,NA,NA,,multi_fact,
item-000435,a2_case,-1859261645300630518,old_old,1,When does steve come back in shameless season 5?,I don't know. [2],,NA,NA,NA,NA,NA,NA,NA,no facts in a1,,
item-000003,a1_sentence,-5942352520455511076,old,3,Where can adipose tissue be found in the body?,[1][2][3],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000400,a2_claim,4183252176965080529,old_old,2,When does the new independence day come out?,"The film's initial release date was set for July 2016, but the schedule was changed several times.",It was originally scheduled for July 2016 but was rescheduled multiple times,1,0,NA,NA,1,1,NA,,unresolved_reference,
item-000475,a1_sentence,2221044921312683785,old,1,When did the apple tv 4k come out?,"The Apple TV 4K was announced on September 12, 2017 [2].",,1,1,1,0,NA,NA,NA,,,
item-000607,a1_sentence,-1062522255440685408,new,1,When did the first generation kindle fire come out?,The first generation Kindle Fire was first released in November 2011 [1].,,1,1,1,0,NA,NA,NA,,,
item-000076,a2_claim,-4286108617234818000,new_new,2,When does the new super troopers movie come out?,Fox Searchlight Pictures was the distributor of Super Troopers 2.,was released by Fox Searchlight Pictures,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000135,a1_sentence,87005427005915954,new,1,When was the last time galway won the hurling all ireland?,Galway last won the Hurling All-Ireland title in 1987 [5].,,1,1,1,0,NA,NA,NA,,,
item-000376,a2_claim,8433533625736230886,old_new,1,Who has won the most trophies man utd or liverpool?,Manchester United has won more trophies than any other football club.,Manchester United has won the most trophies,1,1,NA,NA,1,1,NA,,,
item-000200,a1_sentence,6514531923811923780,old,2,When does disney's food and wine festival end?,[1][2],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000581,a2_claim,2469112227919120438,old_new,4,The creation of the senate was based on the?,"The original purpose of the Senate was to oversee judicial, financial, and administrative affairs when the monarch was not present.","Additionally, the Senate was originally conceived as a body to oversee judicial, financial, and administrative affairs during the monarch's absence",1,1,NA,NA,1,1,NA,,,
item-000579,a2_claim,2469112227919120438,old_new,2,The creation of the senate was based on the?,"Small states refused to ratify the US Constitution without guaranteed equal representation, which led to the creation of the Senate.",as mentioned in evidence [1]. This requirement arose from the refusal of small states to endorse the US Constitution unless they received equal representation,1,1,NA,NA,1,1,NA,,,
item-000242,a1_sentence,-3228483207040151533,old,1,What bodies of water surround cabo san lucas?,The Pacific Ocean and the Gulf of California surround Cabo San Lucas.,,1,1,1,0,NA,NA,NA,,,
item-000564,a2_claim,6776234528515962047,new_old,1,Who is the most run in cricket history?,Sachin Tendulkar is recognized as the most run scorer in cricket history.,The evidence indicates that the most run scorer in cricket history is Sachin Tendulkar,1,1,NA,NA,1,1,NA,,,
item-000503,a2_claim,-3279585462082900736,new_old,1,Who gets fired on grey's anatomy season 6?,"Katherine Heigl's character, Dr. Izzie Stevens, is written out of Grey's Anatomy in season 6.",Katherine Heigl gets fired on Grey's Anatomy season 6,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000632,a2_claim,-4995398567532229571,old_new,1,When did ragtime flourished in the united states?,"Ragtime became popular in the United States in the late 19th century, around the 1890s.","Ragtime flourished in the United States during the latter part of the 19th century, particularly in the 1890s [1][3].",1,1,NA,NA,1,1,NA,,,
item-000406,a2_case,4183252176965080529,old_new,1,When does the new independence day come out?,"The new Independence Day, ""Independence Day: Resurgence,"" was released on June 24, 2016 [2]. It was originally scheduled for July 2016 but was rescheduled multiple times, with the final release date announced as June 24, 2016 [1]. [2][1]","- Independence Day: Resurgence was officially released on June 24, 2016.
- The film's initial release date was set for July 2016, but the schedule was changed several times.
- After multiple rescheduling events, the final confirmed release date for Independence Day: Resurgence was June 24, 2016.",NA,NA,NA,NA,NA,NA,complete,none,,
